Year,Country,Country Code,"Life expectancy at birth, total (years)",Electric power consumption (kWh per capita),Gross capital formation (% of GDP),Exports of goods and services (% of GDP),Poverty headcount ratio at national poverty lines (% of population),"Primary completion rate, total (% of relevant age group)","School enrollment, preprimary (% gross)",Income share held by lowest 20%,GDP growth (annual %),Imports of goods and services (% of GDP),High-technology exports (% of manufactured exports),Domestic credit provided by financial sector (% of GDP),"Foreign direct investment, net inflows (% of GDP)",Mobile cellular subscriptions (per 100 people),Energy use (kg of oil equivalent per capita)
2012,Canada,CAN,81.66365854,16119.56998,24.8675436,30.35302552,..,..,..,7,1.755661291,32.24252342,15.61869285,..,2.700169009,79.3757,7637.784872
2012,Cayman Islands,CYM,77.121,..,..,..,..,107.3552426,36.9375,..,1.229753657,..,..,..,500.8059213,172.98,..
2012,Central African Republic,CAF,51.336,..,10.83397513,11.550133,..,38.66321182,..,..,5.053761254,21.50931559,1.413306999,..,2.790104788,24.7918,..
2012,Chad,TCD,50.765,11.88403783,24.92686836,33.39800054,..,33.99262177,1.436859965,..,9.052680251,20.9871882,..,..,3.240474141,33.3229,229.3795994
2012,Channel Islands,CHI,81.3,..,..,..,..,..,..,..,-5.753661221,..,..,..,..,..,..
2012,Chile,CHL,79.221,3781.697013,28.79134947,33.8455905,..,97.40512085,114.3020096,..,6.155340019,34.31055239,5.436279356,112.5230139,11.909745,136.656,2123.49179
2012,Colombia,COL,75.611,1205.556677,22.10464406,18.81120528,41,113.5506973,..,3.5,3.912635767,20.02394574,5.677428915,69.33806308,4.057280413,107.329,681.23557
2012,Comoros,COM,63.463,..,16.15157336,8.945874383,..,..,..,..,6.310639738,31.86456802,..,..,1.021338771,41.5931,..
2012,"Congo, Dem. Rep.",COD,57.35,105.9318881,14.32823128,30.80300902,63.9,64.45851898,3.97916007,5.6,7.086898947,37.54870238,..,..,9.866868879,27.4285,355.4399564
2012,"Congo, Rep.",COG,62.662,204.2000232,43.81682827,58.08202782,..,72.60977173,13.30865002,..,9.947153143,39.36240733,..,..,-0.391399398,90.3529,539.8664468
2012,Costa Rica,CRI,79.925,1952.857823,19.85419551,31.65131734,23.5,93.82341003,77.51363373,4.2,4.88259241,35.39722196,39.78983017,59.30652491,5.708661249,115.312,1017.654625
2012,Cote d'Ivoire,CIV,56.57,215.5786076,20.4508171,34.9824904,..,52.07471779,4.697989941,..,7.620411765,35.31859892,8.970499626,..,0.909737109,77.1273,442.1845533
2012,Croatia,HRV,77.16829268,3825.725853,18.02161662,38.70121802,19.5,98.04216003,62.88063812,6.9,-2.253745581,40.30104894,11.81205616,..,2.545699484,116.719,2020.484173
2012,Cuba,CUB,78.162,1373.596357,8.57521773,25.5109993,..,92.83232154,..,..,3.014900289,20.35520433,..,..,..,14.8776,989.6726457
2012,Curacao,CUW,75.96,5358.739677,32.20113923,80.79582169,..,..,..,..,-0.348950824,102.440639,..,..,2.31350889,127.231,14573.10493
2012,Cyprus,CYP,81.128,3929.991239,15.81778999,55.27838094,15.3,100.0641403,77.92455292,8,-3.447381514,57.06589236,16.59149678,..,289.8581109,128.298,1936.165161
2012,Czechia,CZE,78.07560976,6289.825165,25.66884211,75.10481048,8.6,99.44953918,103.934082,9.6,-0.770668191,70.37538492,18.58920634,..,4.484243808,128.69,4109.544623
2012,Denmark,DNK,80.05121951,6038.373466,19.22697175,55.08084261,..,99.65003204,101.5542374,9.3,-0.005432302,49.2814379,15.8263351,..,-5.00312032,130.416,3072.087221
2012,Djibouti,DJI,61.719,..,..,..,..,..,4.376100063,4.3,..,..,..,..,8.126150917,21.9776,..
2012,Dominica,DMA,71.391,..,..,..,..,97.70408163,97.58019257,..,-0.157391793,..,9.006074095,..,10.82324566,158.135,..
2012,Dominican Republic,DOM,72.817,1457.636635,23.75255972,24.7666214,..,93.45572376,42.08483887,4.9,2.775671008,33.73963227,3.200658236,41.50464571,5.640369466,88.7173,791.4299466
2012,Ecuador,ECU,75.486,1254.415402,23.01330365,34.83141082,27.3,105.2959648,56.30067062,4.3,5.783212336,32.17151827,2.933206023,27.08072267,0.646739603,105.68,872.1417056
2012,"Egypt, Arab Rep.",EGY,69.464,1562.359769,16.02675106,16.39696662,..,..,25.2883091,9.8,2.226199799,24.31480265,0.616321015,..,1.002340718,103.905,866.2408667
2012,El Salvador,SLV,71.42,934.2530841,17.70954566,28.57106118,..,97.42960951,62.58562088,5.7,2.887700102,49.07751044,6.007837845,78.29268916,2.011239459,141.463,701.4574046
2012,Equatorial Guinea,GNQ,59.301,509.4771249,41.1481429,71.90499182,..,35.77009964,52.23498154,..,8.312871844,44.77043065,..,..,4.400756053,38.7386,1434.922282
2012,Eritrea,ERI,64.697,94.17225224,..,..,..,58.19947815,24.46882057,..,..,..,..,..,..,10.0522,262.0630364
2012,Estonia,EST,76.32682927,6689.367776,29.08050669,85.39809037,18.6,99.68601227,88.30989075,7.3,3.672018725,83.7579774,20.5676117,..,7.691656795,151.197,3984.063448
2012,Eswatini,SWZ,50.714,1025.925758,..,..,..,81.99655642,..,..,5.39663077,..,0.066120344,..,0.541895495,71.6279,995.7517634
2012,Ethiopia,ETH,61.443,55.24079449,37.09796197,13.7672982,..,49.76413232,17.29734993,..,8.647811633,31.63060598,3.44999501,..,0.643172898,21.424,371.8359888
2012,Faroe Islands,FRO,81.0902439,..,26.25769053,52.55947936,..,..,..,..,7.081483445,64.59902557,..,..,..,122.106,..
2012,Fiji,FJI,65.812,..,17.27217223,61.1111437,..,97.18451691,..,..,1.411314382,64.17464799,2.389502197,114.5659762,6.981664397,93.8673,..
2012,Finland,FIN,80.62682927,15690.14684,23.62834243,38.93491301,11.8,98.85726166,69.95218658,9.4,-1.52284013,40.49546357,10.47391369,..,1.915122484,172.147,6265.772289
2012,French Polynesia,PYF,81.695,..,18.23944927,19.2775482,..,..,..,..,-0.927537713,38.60313378,2.598981611,..,2.585688367,83.3447,..
2012,Gabon,GAB,65.438,930.7543659,26.96614996,60.95034144,..,..,..,..,5.251076918,31.3924675,4.21780646,..,3.944723712,138.488,1955.408046
2012,"Gambia, The",GMB,61.9,..,20.87716865,19.84168223,..,60.30844794,..,..,5.241569246,27.85899088,0.17501473,..,2.910481969,74.7,..
2012,Georgia,GEO,72.672,2329.92587,26.02762232,35.63957988,30,107.3686136,..,5.9,6.57883102,54.09530021,2.493542278,36.01544402,5.730873273,122.384,993.8477224
2012,Ghana,GHA,61.995,336.6465841,16.96772212,40.35921817,24.2,91.32324386,112.2911606,5.4,9.292789406,52.80881695,7.593666113,..,7.982515659,95.8262,329.3251114
2012,Gibraltar,GIB,82.527,5338.911611,..,..,..,..,..,..,..,..,..,..,..,108.495,5366.183996
2012,Greece,GRC,80.63414634,5534.897159,12.26065546,28.96581396,23.1,97.91243744,77.22357941,5.8,-8.331134211,33.42846501,10.14358506,..,0.695897838,120.926,2408.755765
2012,Greenland,GRL,70.54634146,..,37.67208018,37.51199021,..,..,..,..,1.39419336,63.46641088,47.28587488,..,..,104.715,..
2012,Grenada,GRD,74.961,..,..,..,..,..,..,..,-1.154838164,..,3.290585889,..,6.227641217,115.196,..
2012,Guam,GUM,76.237,..,..,19.06932574,..,..,..,..,2.13385063,57.68281102,..,..,..,..,..
2012,Guatemala,GTM,70.722,563.8965577,15.19414459,25.26709264,..,86.10515923,63.66125107,..,2.974708568,36.6923267,5.070397254,39.68603642,2.822562972,137.757,734.0844733
2012,Guinea,GIN,57.117,..,26.02152852,33.1373945,..,60.4754982,18.36050987,7.6,5.915286261,53.53693733,..,..,7.92820722,51.1345,..
2012,Guinea-Bissau,GNB,58.27,..,19.35419091,14.11677756,..,..,..,..,-1.712869584,30.011289,..,..,0.631297915,63.5329,..
2012,Guyana,GUY,66.443,..,..,..,..,104.3426643,95.36387634,..,5.27633062,..,0.12352635,35.50452779,6.839870644,73.3024,..
2012,Haiti,HTI,62.273,92.95146831,17.50923442,9.655093657,58.5,..,..,5.5,0.502424404,30.60314784,..,..,1.137944766,60.5272,408.9220129
2012,Honduras,HND,70.46,639.9255727,24.56420879,50.90279882,..,85.13696306,39.40892029,3,4.128687749,70.28541699,2.79523111,55.32810804,5.83610989,84.5665,611.2126929
2012,"Hong Kong SAR, China",HKG,83.4502439,6521.307394,25.22013354,215.8495655,..,102.3167496,114.9972229,..,1.700293803,214.7189649,18.49542333,..,28.51443449,227.571,1944.996819
2012,Hungary,HUN,75.06341463,3923.042324,20.28653082,86.08760971,15,97.87581635,88.23802948,7.6,-1.339484465,80.0880889,21.2196345,..,8.305498508,116.768,2490.185789
2012,Iceland,ISL,82.91707317,53202.83366,16.01585597,54.92605472,9.3,98.95585632,96.37554932,9.3,1.063636596,49.15942075,15.3938779,..,6.942777097,109.747,17633.64828
2012,"Iran, Islamic Rep.",IRN,75.039,2650.226318,36.35095818,22.4753002,..,93.89827728,34.89154053,7.5,-3.747171399,21.61404648,..,..,0.723850091,73.2734,2740.301047
2012,Iraq,IRQ,68.827,1081.300575,13.44617151,44.50843536,18.9,..,..,8.8,13.93643017,29.10024923,..,..,1.559615313,79.5012,1190.032291
2012,Ireland,IRL,80.84634146,5616.222343,19.85766214,103.6622343,..,..,103.5584869,7.5,-0.398960482,86.40108355,25.58635869,..,25.55998513,108.99,2858.917356
2012,Isle of Man,IMN,80.007,..,..,..,..,..,..,..,7.303891085,..,..,..,..,..,..
2012,Israel,ISR,81.70487805,7184.375198,23.9143641,34.71841816,..,98.46147919,102.6036682,4.9,2.447168367,35.24660693,19.89396004,..,3.420967526,121.257,2968.588339
2012,Jamaica,JAM,72.405,1127.530722,19.93317231,30.18371146,19.9,98.762232,..,..,-0.61363604,51.85636689,2.079427289,..,2.791456959,97.9263,888.6928547
2012,Jordan,JOR,74.087,2044.911071,31.03220302,45.22598541,..,..,27.3493309,..,2.429358001,72.62960228,2.367792928,..,4.894806887,118.414,1034.503058
2012,Kazakhstan,KAZ,69.939,5026.780721,25.22966023,44.10966304,..,96.85988446,53.96138,9.4,4.799999995,29.61406945,31.00768714,..,6.561648211,174.709,4270.243404
2012,Kenya,KEN,61.537,149.9032669,22.19336293,19.86494772,..,..,58.86568832,..,4.568679614,31.7587443,..,..,2.44725941,70.0227,462.7498456
2012,Kiribati,KIR,65.908,..,27.72652175,12.76585954,..,..,..,..,5.803659746,83.36283646,..,..,-1.152621257,16.0308,..
2012,"Korea, Dem. People's Rep.",PRK,71.317,718.078507,..,..,..,..,..,..,..,..,..,..,..,6.74289,549.9066421
2012,Kosovo,XKX,75.75,2859.789522,31.90172169,24.5219681,22.9,..,..,8.8,1.712195959,56.84194816,..,24.34071835,4.755261561,..,1310.385662
2012,Kuwait,KWT,78.39502439,16132.52669,12.83494397,74.73183717,..,96.50803316,82.16545105,..,6.625875037,26.27959801,..,..,1.650461098,152.831,10424.34167
2012,Kyrgyz Republic,KGZ,70.00243902,1794.738783,34.9610737,44.40420097,38,96.45924952,24.06678963,9.6,-0.0881502,95.27173687,4.782588916,..,3.950368744,119.333,731.3564164
2012,Lao PDR,LAO,65.126,471.6997051,32.50425528,37.87672835,..,92.31125889,24.85183716,7.6,8.026098435,60.30839808,8.77232289,..,6.060676027,65.9613,430.5176093
2012,Latvia,LVA,73.77804878,3587.932866,28.63967321,63.83151492,19.4,98.53286743,90.30023193,6.5,7.305240572,69.37998873,11.40641115,..,3.98573894,129.305,2171.078708
2012,Lebanon,LBN,77.941,2926.232805,24.78729788,28.80921288,27.4,74.87901306,..,..,2.564791337,59.73628904,2.291148064,..,7.068471662,71.7218,1383.47674
2012,Lesotho,LSO,48.235,..,35.72059605,41.79593367,..,81.78223161,43.08889008,..,6.334083747,108.4126417,..,..,2.286501697,75.9364,..
2012,Liberia,LBR,59.785,..,..,..,..,..,..,..,7.993814446,..,..,..,82.74715778,54.4221,..
2012,Libya,LBY,72.188,4499.032905,15.21876542,66.86785685,..,..,..,..,86.82674844,31.35646207,..,..,1.539859038,155.146,3101.476813
2012,Liechtenstein,LIE,82.38292683,..,..,..,..,102.2388077,99.33511353,..,..,..,..,..,540.3669459,98.59,..
2012,Lithuania,LTU,73.86341463,3606.055122,20.27040805,78.62606836,20.6,101.1034927,80.25341034,6.5,4.382905844,78.01285729,11.0422225,..,1.585560093,167.226,2468.164584
2012,Luxembourg,LUX,81.39268293,14639.90688,18.75230488,171.2117881,..,83.7227478,92.1457901,7.3,1.649902128,140.5750471,8.684869236,..,4.724483857,143.388,7723.784323
2012,"Macao SAR, China",MAC,82.47073171,..,14.64703837,90.77257448,..,101.9421965,94.77365875,..,9.242144596,32.94076736,0,..,8.255982656,274.656,..
2012,Madagascar,MDG,63.007,71.5611907,20.16891879,21.7806921,70.7,65.20032938,..,5.7,3.011148116,30.87102198,1.49588449,..,7.036805334,37.4155,265.2420595
2012,Malawi,MWI,59.87,..,..,..,..,73.54303685,..,..,1.900000001,..,2.127689094,..,-0.101285426,29.58,..
2012,Malaysia,MYS,75.552,4251.583404,25.74862137,79.29991393,..,104.016576,84.67442322,..,5.473454193,68.54184084,47.57496742,..,2.829057382,139.315,2587.431704
2012,Maldives,MDV,77.512,..,..,..,..,93.08555165,110.8881531,..,2.389288126,..,..,64.58344335,7.898957472,144.912,..
2012,Mali,MLI,56.696,..,21.20909941,22.47259224,..,50.61665971,4.665140152,..,-0.570588589,26.63122902,2.256469319,..,2.671525734,86.1757,..
2012,Malta,MLT,80.74634146,4923.481292,19.27277142,100.7986669,15.8,99.13967896,118.5478592,8.4,4.102590303,98.41480619,45.9493964,..,34.58648952,124.757,2102.784198
2012,Marshall Islands,MHL,64.776,..,12.91062535,54.77459878,..,..,..,..,-1.290684624,102.7425014,..,..,11.82834079,..,..
2012,Mauritania,MRT,65.808,..,49.16682252,48.26135521,..,69.46211291,..,..,4.470013192,62.52676753,..,..,20.6013054,111.231,..
2012,Mauritius,MUS,73.86341463,2075.831965,24.38056833,53.79216527,7.9,92.295,105.8819809,7,3.496118365,65.70795451,0.929231405,..,5.047850077,115.252,1066.25425
2012,"Micronesia, Fed. Sts.",FSM,65.08,..,..,29.88778871,..,..,..,..,-1.866819755,81.47112578,..,..,..,28.9304,..
2012,Moldova,MDA,70.344,2107.10395,24.19851924,31.13285054,..,89.63885229,69.83000183,9,-0.589733955,65.1735593,5.132547013,36.35125048,2.884326574,102.919,1316.7686
2012,Monaco,MCO,85.045,..,..,..,..,..,..,..,1.012218412,..,..,..,..,95.6325,..
2012,Mongolia,MNG,69.5002439,1579.741558,55.89861922,43.57215119,27.4,..,75.61465454,7.6,12.31981985,66.01641314,..,..,34.75598261,120.739,1558.690252
2012,Montenegro,MNE,76.3,5408.597755,20.5856588,43.67248294,25.2,96.23603821,59.71313858,4.5,-2.723790771,68.09356158,10.78467837,..,15.12226374,156.402,1701.468279
2012,Morocco,MAR,71.674,835.46091,32.17935443,32.09709615,..,95.28213833,54.76913071,..,3.062343685,46.12500575,..,121.3644545,2.657587126,116.972,559.6565392
2012,Mozambique,MOZ,56.46,483.8143852,50.59042959,30.01743915,..,53.14808184,..,..,7.994503161,75.91714891,24.74088809,..,33.7671028,36.1782,364.8286696
2012,Myanmar,MMR,64.251,165.6585693,..,..,..,..,..,..,7.332670447,..,1.013572002,..,2.225400685,7.48356,303.8549629
2012,Namibia,NAM,57.733,1666.777542,26.72266896,40.05833801,..,92.2283582,16.42610931,..,5.06168207,60.15507076,5.369950087,..,7.98613045,97.821,667.491795
2012,Nauru,NRU,60.533,..,..,68.54424162,..,97.60765839,79.50392151,8,25.2793205,52.17546751,..,..,..,66.2316,..
2012,Nepal,NPL,67.364,118.5040884,28.60270524,8.750291287,..,106.1358185,87.67584991,..,4.670141924,29.17161477,0.136727858,..,0.423691511,60.3184,368.9506068
2012,New Caledonia,NCL,76.615,..,40.91708596,17.75853651,..,..,..,..,..,45.9948548,10.75819151,..,27.77495068,85.0412,..
2012,New Zealand,NZL,81.40731707,9442.390145,21.27602948,28.80151978,..,..,104.2621078,..,2.366306647,28.10724741,10.08321405,..,2.178788243,111.568,4280.565372
2012,Nicaragua,NIC,72.435,524.8007765,31.01167706,47.46917556,..,..,60.92079926,..,6.496136471,67.70811292,0.245001979,45.97340691,7.365160756,99.1601,566.8195986
2012,Niger,NER,57.987,49.22416162,29.31424369,16.10057707,..,46.69033669,5.971539974,..,10.54894458,28.9853874,13.17854723,..,8.923679134,30.2495,128.3627525
2012,Nigeria,NGA,51.688,149.8632596,..,..,..,..,..,7.1,4.230061175,..,1.891615366,..,1.523782338,64.0053,356.7280944
2012,North Macedonia,MKD,74.90243902,3956.325483,28.92717638,45.374253,24.2,..,28.64236069,4.9,-0.456183224,66.8405817,4.07043066,53.09240561,3.467441639,110.268,1549.523431
2012,Northern Mariana Islands,MNP,77.566,..,..,50.80428954,..,..,..,..,0.810810811,64.07506702,..,..,..,..,..
2012,Norway,NOR,81.45121951,24048.66881,25.87203436,41.28706485,10.9,99.65788269,99.05267334,9.4,2.717959249,27.21148798,21.12405326,122.6253921,5.440562169,115.524,5805.467589
2012,Oman,OMN,78.187,6091.444688,30.2100349,62.72185476,..,107.9131445,53.24222183,..,8.863122256,39.35290565,3.393229665,..,1.561202903,150.873,6702.985869
2012,Pakistan,PAK,64.883,385.8482656,15.16898694,11.87396415,..,55.13475161,71.65785217,..,3.027583911,19.44500913,1.725260189,..,0.343453049,57.8576,419.5119941
2012,Palau,PLW,68.863,..,30.61650223,58.80538036,..,..,..,..,1.253412417,86.53690356,..,..,10.0291461,96.5438,..
2012,Panama,PAN,76.877,1964.750472,42.50402238,74.54431573,26.5,101.1824056,65.92500305,3.2,9.627293464,78.66430464,0.419679183,78.15093229,8.13045859,165.287,1052.699259
2012,Papua New Guinea,PNG,63.639,..,..,..,..,..,..,..,4.657119597,..,3.959047899,28.18320259,0.135226482,33.5215,..
2012,Paraguay,PRY,73.105,1479.903029,21.26421133,37.9955192,31.4,95.95231984,37.05118179,4.2,-0.708043112,36.76943826,8.838163973,..,2.470061802,115.206,838.7258519
2012,Peru,PER,73.979,1238.292615,24.60605631,27.44961437,25.8,96.65912628,76.45922852,4.4,6.139724706,25.17028089,4.694657691,..,7.361736834,99.4508,731.9756083
2012,Philippines,PHL,69.237,644.4788623,19.56072797,27.46707386,25.2,..,97.82022858,5.2,6.896951711,30.37493166,..,..,1.227630007,101.8,437.4664062
2012,Poland,POL,76.74634146,3899.176642,20.80195187,44.02290164,17.3,96.82462311,77.08564758,7.3,1.511781676,44.80700167,7.811513839,..,1.528860914,141.41,2563.690892
2012,Portugal,PRT,80.37317073,4736.351771,15.75366081,37.72350572,18.7,..,90.78031158,6.5,-4.050902656,38.217601,4.492998652,..,7.215351952,113.359,2039.169997
2012,Puerto Rico (US),PRI,79.258,..,10.33448596,57.452582,..,..,99.54889679,..,0.02927515,45.85860456,..,..,..,83.6353,..
2012,Qatar,QAT,80.499,18937.69181,27.14440104,76.47241908,..,..,..,..,4.730011844,29.27387535,0.602919143,..,0.211888722,136.395,21456.06693
2012,Romania,ROU,74.41219512,2604.243137,26.72222663,35.70836299,23,95.24391937,79.30384827,5.3,1.903616968,40.88596101,8.179879512,..,1.701437729,113.302,1736.576205
2012,Rwanda,RWA,64.189,35.36505089,23.30414455,11.99427815,..,74.81676867,14.24123001,..,8.641508158,28.54658485,5.085108688,..,3.52219421,52.5467,354.1656092
2012,Samoa,WSM,71.159,..,40.29913291,26.24469003,..,100.7181765,33.34603882,..,-3.732130209,56.48928945,0.301258665,62.52109961,2.699576387,51.0448,..
2012,San Marino,SMR,83.943,..,..,..,..,..,..,..,-7.044534413,..,..,..,..,107.569,..
2012,Sao Tome and Principe,STP,64.505,..,..,..,..,..,47.83586121,..,2.942942774,..,14.54785828,..,9.797006995,64.4915,..
2012,Senegal,SEN,65.229,238.7589643,24.62409725,22.47437442,..,60.07167806,14.20368004,..,4.002995551,39.50092958,0.866652258,..,1.563680196,86.1775,302.4186215
2012,Serbia,SRB,74.83658537,4385.060495,18.81037838,34.42457421,24.5,98.01016235,57.31269073,4.7,-0.443956029,47.65210723,..,..,2.827599321,127.199,2023.831359
2012,Seychelles,SYC,74.27560976,..,37.72992035,103.0472269,..,107.7352472,102.3184509,..,3.110678494,119.131028,..,..,56.28826544,137.107,..
2012,Sierra Leone,SLE,53.159,..,29.40980518,20.59183334,..,63.91158068,8.043869972,..,10.57833166,32.78951138,..,..,11.76305167,33.7349,..
2012,Singapore,SGP,81.99512195,8673.796979,29.26294267,196.7196129,..,..,..,..,4.435497594,172.4933529,48.46261992,..,18.74352442,152.41,4787.023088
2012,Sint Maarten (Dutch part),SXM,75.125,..,..,..,..,95.65217391,245.8471832,..,1.390544568,..,..,..,1.370204567,196.557,..
2012,Slovak Republic,SVK,76.1097561,5137.789018,21.47490424,90.90886267,12.8,95.3589325,91.17050171,8.6,1.569171047,86.06009551,9.56862397,..,1.87551069,112.759,3220.505526
2012,Slovenia,SVN,80.12439024,6719.46116,18.86093559,73.54534803,14.5,97.18579102,94.68257904,9.4,-2.91553782,70.11110054,6.661771913,..,0.072644639,109.148,3428.897862
2012,Solomon Islands,SLB,68.961,..,14.61772297,49.91109837,12.7,83.77521545,93.40815735,7,2.466001387,54.91253226,..,10.17954265,2.014950103,52.675,..
2012,"Somalia, Fed. Rep.",SOM,49.138,..,15.73603308,19.55240004,..,..,..,..,6.694351926,69.02124604,..,..,2.459063253,18.4574,..
2012,South Africa,ZAF,61.737,4288.917634,18.58453544,27.13914919,..,..,18.82066917,..,2.396232385,28.443468,6.687136205,152.5105131,1.064922495,127.168,2394.397987
2012,South Sudan,SSD,58.241,38.95413267,7.074252837,42.83205236,..,..,..,..,-46.08212237,28.78775904,..,..,1.349372464,21.3829,59.2749173
2012,Sri Lanka,LKA,75.187,505.8702967,..,..,22.5,95.30661949,62.09888077,7.3,8.63218138,..,0.950920294,..,1.335917347,91.3242,481.9248331
2012,St. Kitts and Nevis,KNA,71.362,..,..,..,..,112.7388535,..,..,-0.737636737,..,35.76767615,..,13.79383437,161.589,..
2012,St. Lucia,LCA,72.86,..,..,..,..,95.11620331,77.46885681,..,-0.108756148,..,8.167351706,..,7.380925589,125.154,..
